sample_id,family_id,well_id,depth_m,fold_id,truth_model_domain,prediction_model_domain,truth_physical,prediction_physical_unclipped,prediction_physical_bounded
reservoir_property_p51_r1-95e15844b5ac76025022,15/9-19,15/9-19 A,3916.3752,2,0.282700002193,0.43528276824,0.282700002193,0.43528276824,0.43528276824
reservoir_property_p51_r1-5310a7e7b4271355abaa,15/9-19,15/9-19 A,3918.5088,1,0.381700009108,0.497083404331,0.381700009108,0.497083404331,0.497083404331
reservoir_property_p51_r1-a87bb0be089ebb81db40,15/9-19,15/9-19 A,3920.6424,1,1,0.673684287995,1,0.673684287995,0.673684287995
reservoir_property_p51_r1-2c827d5bf1b7b2c72471,15/9-19,15/9-19 A,3922.776,2,1,0.703063991436,1,0.703063991436,0.703063991436
reservoir_property_p51_r1-d7c43bb402ed0dfa7845,15/9-19,15/9-19 A,3924.9096,2,0.750599980354,0.687413843067,0.750599980354,0.687413843067,0.687413843067
reservoir_property_p51_r1-2fd3c77299aba260cbc2,15/9-19,15/9-19 A,3927.0432,3,0.923099994659,0.653368842762,0.923099994659,0.653368842762,0.653368842762
reservoir_property_p51_r1-482ca5e8f089f800b149,15/9-19,15/9-19 A,3929.1768,1,0.627300024033,0.581477855402,0.627300024033,0.581477855402,0.581477855402
reservoir_property_p51_r1-6368e91c7b49eb48f555,15/9-19,15/9-19 A,3931.3104,0,1,0.664509579871,1,0.664509579871,0.664509579871
reservoir_property_p51_r1-e245e2b7be260e10d89d,15/9-19,15/9-19 A,3933.444,3,1,0.805005047501,1,0.805005047501,0.805005047501
reservoir_property_p51_r1-c4646559245407a189bd,15/9-19,15/9-19 A,3935.5776,0,0.879599988461,0.702570088551,0.879599988461,0.702570088551,0.702570088551
reservoir_property_p51_r1-7288da4e92a9b94012df,15/9-19,15/9-19 A,3937.7112,3,0.650900006294,0.618547998352,0.650900006294,0.618547998352,0.618547998352
reservoir_property_p51_r1-7730fe1274b31c527544,15/9-19,15/9-19 A,3939.8448,0,1,0.621837628072,1,0.621837628072,0.621837628072
reservoir_property_p51_r1-4269d6afb067480d3d74,15/9-19,15/9-19 A,3941.9784,0,1,0.771633647302,1,0.771633647302,0.771633647302
reservoir_property_p51_r1-36d004f1b0ef6b98c067,15/9-19,15/9-19 A,3944.112,3,0.877799987793,0.814363923799,0.877799987793,0.814363923799,0.814363923799
reservoir_property_p51_r1-fc0b15025295be2d1721,15/9-19,15/9-19 A,3946.2456,0,1,0.738894286537,1,0.738894286537,0.738894286537
reservoir_property_p51_r1-6ce722e91999e30b030f,15/9-19,15/9-19 A,3948.3792,0,0.910799980164,0.632507241529,0.910799980164,0.632507241529,0.632507241529
reservoir_property_p51_r1-ef1ad8b8028fd49ddc4f,15/9-19,15/9-19 A,3950.5128,1,1,0.630530885666,1,0.630530885666,0.630530885666
reservoir_property_p51_r1-f3d652b75bda5eb9cbf2,15/9-19,15/9-19 A,3952.6464,3,0.897000014782,0.622794293748,0.897000014782,0.622794293748,0.622794293748
reservoir_property_p51_r1-abd5ddc6451bcbcdd444,15/9-19,15/9-19 A,3954.78,2,0.828299999237,0.583362978211,0.828299999237,0.583362978211,0.583362978211
reservoir_property_p51_r1-48f2e104933dfb6b8333,15/9-19,15/9-19 A,3956.9136,0,0.965300023556,0.572271317039,0.965300023556,0.572271317039,0.572271317039
reservoir_property_p51_r1-80d0cf104d57aaf84b64,15/9-19,15/9-19 A,3959.0472,2,0.867399990559,0.694830451634,0.867399990559,0.694830451634,0.694830451634
reservoir_property_p51_r1-e8971e133fc2020c291f,15/9-19,15/9-19 A,3961.1808,2,0.898000001907,0.694660806253,0.898000001907,0.694660806253,0.694660806253
reservoir_property_p51_r1-2a2dc31ff88488cd7591,15/9-19,15/9-19 A,3963.3144,2,0.99169999361,0.658194466743,0.99169999361,0.658194466743,0.658194466743
reservoir_property_p51_r1-5f9023d0346bb7db4d0c,15/9-19,15/9-19 BT2,4039.9716,3,1,0.368406859572,1,0.368406859572,0.368406859572
reservoir_property_p51_r1-17eb1e25bbbc88a94216,15/9-19,15/9-19 BT2,4042.1052,3,1,0.375354314211,1,0.375354314211,0.375354314211
reservoir_property_p51_r1-6c7658fe80039c29d01c,15/9-19,15/9-19 BT2,4044.2388,1,0.978100001812,0.373073714565,0.978100001812,0.373073714565,0.373073714565
reservoir_property_p51_r1-c4d972db396a804b6e68,15/9-19,15/9-19 BT2,4046.3724,0,1,0.405747501317,1,0.405747501317,0.405747501317
reservoir_property_p51_r1-0d5cf65e32752909676d,15/9-19,15/9-19 BT2,4048.506,3,0.945599973202,0.430024577351,0.945599973202,0.430024577351,0.430024577351
reservoir_property_p51_r1-83dd5d6464a142941499,15/9-19,15/9-19 BT2,4050.6396,1,0.873399972916,0.432077335634,0.873399972916,0.432077335634,0.432077335634
reservoir_property_p51_r1-f7a2682f45a52a1db059,15/9-19,15/9-19 BT2,4052.7732,3,1,0.453450241916,1,0.453450241916,0.453450241916
reservoir_property_p51_r1-f9ae65e0657a3121113a,15/9-19,15/9-19 BT2,4054.9068,3,0.992699980736,0.375551786822,0.992699980736,0.375551786822,0.375551786822
reservoir_property_p51_r1-db439f8c7b0d4bd04d6f,15/9-19,15/9-19 BT2,4057.0404,3,1,0.372419456613,1,0.372419456613,0.372419456613
reservoir_property_p51_r1-a7a18be6e023dabcb84e,15/9-19,15/9-19 BT2,4059.174,1,1,0.395087378334,1,0.395087378334,0.395087378334
reservoir_property_p51_r1-f18e185fd42e53603cbe,15/9-19,15/9-19 BT2,4061.3076,3,1,0.413932719362,1,0.413932719362,0.413932719362
reservoir_property_p51_r1-eca180adcf269306e40e,15/9-19,15/9-19 BT2,4063.4412,2,1,0.517793516269,1,0.517793516269,0.517793516269
reservoir_property_p51_r1-d55e2b07ae322ddacf1b,15/9-19,15/9-19 BT2,4065.5748,3,0.939199984074,0.5248345142,0.939199984074,0.5248345142,0.5248345142
reservoir_property_p51_r1-e5dffe3e0b960a8909f1,15/9-19,15/9-19 BT2,4067.7084,0,1,0.489103047544,1,0.489103047544,0.489103047544
reservoir_property_p51_r1-2942949578935c453b7d,15/9-19,15/9-19 BT2,4069.842,2,1,0.579383355592,1,0.579383355592,0.579383355592
reservoir_property_p51_r1-3fb7e0a49f7f424b71bd,15/9-19,15/9-19 BT2,4071.9756,0,1,0.650399684079,1,0.650399684079,0.650399684079
reservoir_property_p51_r1-0ef440a79a6c325b9485,15/9-19,15/9-19 BT2,4074.1092,3,1,0.612965331479,1,0.612965331479,0.612965331479
reservoir_property_p51_r1-8b0dfe4fd19568417549,15/9-19,15/9-19 BT2,4076.2428,1,1,0.68307462825,1,0.68307462825,0.68307462825
reservoir_property_p51_r1-61d8c6da5f43e3c3a8c9,15/9-19,15/9-19 BT2,4078.3764,3,0.978100001812,0.615428869275,0.978100001812,0.615428869275,0.615428869275
reservoir_property_p51_r1-2c435b2f5ec28e30c92a,15/9-19,15/9-19 BT2,4080.51,1,1,0.422201325131,1,0.422201325131,0.422201325131
reservoir_property_p51_r1-1492cd74a90b4db31f7c,15/9-19,15/9-19 BT2,4082.6436,0,1,0.347578930158,1,0.347578930158,0.347578930158
reservoir_property_p51_r1-e4c619aa61e7c9c4c69e,15/9-19,15/9-19 BT2,4084.7772,1,0.995999991894,0.384939638915,0.995999991894,0.384939638915,0.384939638915
reservoir_property_p51_r1-0407ee04f6ddb66a1a56,15/9-19,15/9-19 BT2,4086.9108,0,1,0.400903778881,1,0.400903778881,0.400903778881
reservoir_property_p51_r1-74439ba92582a84ba471,15/9-19,15/9-19 BT2,4089.0444,0,1,0.38546936746,1,0.38546936746,0.38546936746
reservoir_property_p51_r1-9bf9284f92d26be1d274,15/9-19,15/9-19 BT2,4091.178,2,1,0.426119518284,1,0.426119518284,0.426119518284
reservoir_property_p51_r1-645867ec61a985871c4c,15/9-19,15/9-19 BT2,4093.3116,0,1,0.402961920962,1,0.402961920962,0.402961920962
reservoir_property_p51_r1-cfdf9b0049feed6a747f,15/9-19,15/9-19 BT2,4095.4452,0,0.865800023079,0.414659171072,0.865800023079,0.414659171072,0.414659171072
reservoir_property_p51_r1-52b3257a3ea06c05215f,15/9-19,15/9-19 BT2,4097.5788,3,0.973399996758,0.421870735194,0.973399996758,0.421870735194,0.421870735194
reservoir_property_p51_r1-c192d53d443568006318,15/9-19,15/9-19 BT2,4099.7124,3,1,0.517652919445,1,0.517652919445,0.517652919445
reservoir_property_p51_r1-7e7e6dcc83e62f16b2a7,15/9-19,15/9-19 BT2,4101.846,3,1,0.532066402121,1,0.532066402121,0.532066402121
reservoir_property_p51_r1-8053c6131cedcb32f61b,15/9-19,15/9-19 BT2,4103.9796,1,1,0.508770912687,1,0.508770912687,0.508770912687
reservoir_property_p51_r1-fb3cceeb3a4ce1d6fd01,15/9-19,15/9-19 BT2,4106.1132,2,1,0.428862218615,1,0.428862218615,0.428862218615
reservoir_property_p51_r1-4e718ca88f4887b2bd0c,15/9-19,15/9-19 BT2,4108.2468,1,0.920199990273,0.439803157163,0.920199990273,0.439803157163,0.439803157163
reservoir_property_p51_r1-b418c56149f6ec7619f3,15/9-19,15/9-19 BT2,4110.3804,1,1,0.431319728636,1,0.431319728636,0.431319728636
reservoir_property_p51_r1-50ec9c8e748675c1780b,15/9-19,15/9-19 BT2,4112.514,1,1,0.433575156042,1,0.433575156042,0.433575156042
reservoir_property_p51_r1-61e6173eb6face567e7b,15/9-19,15/9-19 BT2,4114.6476,2,1,0.364558615777,1,0.364558615777,0.364558615777
reservoir_property_p51_r1-2b215e73c517e3d41ddc,15/9-19,15/9-19 BT2,4116.7812,3,1,0.346632126519,1,0.346632126519,0.346632126519
reservoir_property_p51_r1-b8eed999fd8eda807685,15/9-19,15/9-19 BT2,4118.9148,2,1,0.31318279137,1,0.31318279137,0.31318279137
reservoir_property_p51_r1-da56dacb5179280cfe8f,15/9-19,15/9-19 BT2,4121.0484,1,1,0.377274314259,1,0.377274314259,0.377274314259
reservoir_property_p51_r1-2670d98ab1ae8e8fa0c3,15/9-19,15/9-19 BT2,4123.182,3,1,0.308690957832,1,0.308690957832,0.308690957832
reservoir_property_p51_r1-bc5d03ad223768b5016a,15/9-19,15/9-19 BT2,4125.3156,2,1,0.308658709152,1,0.308658709152,0.308658709152
reservoir_property_p51_r1-be076e89fde786b423f8,15/9-19,15/9-19 BT2,4127.4492,2,1,0.28466022195,1,0.28466022195,0.28466022195
reservoir_property_p51_r1-56b8b3420a07934e1600,15/9-19,15/9-19 BT2,4129.5828,2,1,0.291912402244,1,0.291912402244,0.291912402244
reservoir_property_p51_r1-16ddefd7012a9ec1d84e,15/9-19,15/9-19 BT2,4131.7164,3,1,0.303058908146,1,0.303058908146,0.303058908146
reservoir_property_p51_r1-be453fb7f5b5fb6d6dc7,15/9-19,15/9-19 BT2,4133.85,1,0.9700999856,0.337882370405,0.9700999856,0.337882370405,0.337882370405
reservoir_property_p51_r1-0e5276b6055c5f46c990,15/9-19,15/9-19 BT2,4135.9836,0,1,0.347410319972,1,0.347410319972,0.347410319972
reservoir_property_p51_r1-75f3af5dea0fc3b8bc18,15/9-19,15/9-19 BT2,4138.1172,0,0.49509999156,0.378951198184,0.49509999156,0.378951198184,0.378951198184
reservoir_property_p51_r1-d8f352d5bffdfa9933a0,15/9-19,15/9-19 BT2,4140.2508,3,1,0.36276782016,1,0.36276782016,0.36276782016
reservoir_property_p51_r1-f57780042299ff0bb4c0,15/9-19,15/9-19 BT2,4142.3844,1,0.904100000858,0.325860937994,0.904100000858,0.325860937994,0.325860937994
reservoir_property_p51_r1-f7df0942c045e791ea97,15/9-19,15/9-19 BT2,4144.518,1,0.931500017643,0.290410068409,0.931500017643,0.290410068409,0.290410068409
reservoir_property_p51_r1-f77f21a917f8e2bb4453,15/9-19,15/9-19 BT2,4146.6516,3,0.888100028038,0.309703314762,0.888100028038,0.309703314762,0.309703314762
reservoir_property_p51_r1-90ae4a78ff185f815bbe,15/9-19,15/9-19 BT2,4148.7852,1,1,0.185261382857,1,0.185261382857,0.185261382857
reservoir_property_p51_r1-caf20a32eb1cce9b728d,15/9-19,15/9-19 BT2,4150.9188,2,1,0.196421156416,1,0.196421156416,0.196421156416
reservoir_property_p51_r1-b5581e403eb22a9df522,15/9-19,15/9-19 BT2,4153.0524,1,1,0.24558685639,1,0.24558685639,0.24558685639
reservoir_property_p51_r1-3fe00fa7843c63cb5069,15/9-19,15/9-19 BT2,4155.186,1,0.941399991512,0.255450492089,0.941399991512,0.255450492089,0.255450492089
reservoir_property_p51_r1-ee8199ff3b3d3a92dd3b,15/9-19,15/9-19 BT2,4157.3196,3,0.2757999897,0.336082520128,0.2757999897,0.336082520128,0.336082520128
reservoir_property_p51_r1-14303b1a409ae943241b,15/9-19,15/9-19 BT2,4159.4532,0,0.916100025177,0.254362813298,0.916100025177,0.254362813298,0.254362813298
reservoir_property_p51_r1-2424110cfa656c3e20ed,15/9-19,15/9-19 BT2,4161.5868,1,1,0.257410130665,1,0.257410130665,0.257410130665
reservoir_property_p51_r1-e4dcb87f43964bc42283,15/9-19,15/9-19 BT2,4163.7204,1,1,0.388918246286,1,0.388918246286,0.388918246286
reservoir_property_p51_r1-fa279f41172f2b46d8a7,15/9-19,15/9-19 BT2,4165.854,1,1,0.38441146363,1,0.38441146363,0.38441146363
reservoir_property_p51_r1-9a82322911d1538fb107,15/9-19,15/9-19 BT2,4167.9876,2,0.923099994659,0.454735110029,0.923099994659,0.454735110029,0.454735110029
reservoir_property_p51_r1-a5404e09df17407de685,15/9-19,15/9-19 BT2,4170.1212,1,1,0.345878649891,1,0.345878649891,0.345878649891
reservoir_property_p51_r1-b61032c8988d22de110d,15/9-19,15/9-19 BT2,4172.2548,3,0.913399994373,0.448288296807,0.913399994373,0.448288296807,0.448288296807
reservoir_property_p51_r1-5fd52a891c14eb2ec674,15/9-19,15/9-19 BT2,4174.3884,0,0.93900001049,0.442042541826,0.93900001049,0.442042541826,0.442042541826
reservoir_property_p51_r1-632b8d072ab14d84370f,15/9-19,15/9-19 BT2,4176.522,1,0.967999994755,0.482410546979,0.967999994755,0.482410546979,0.482410546979
reservoir_property_p51_r1-627fafe2433e9e258195,15/9-19,15/9-19 BT2,4178.6556,0,1,0.546781688428,1,0.546781688428,0.546781688428
reservoir_property_p51_r1-acc3e9ed568068a231eb,15/9-19,15/9-19 BT2,4180.7892,1,0.477499991655,0.826492588579,0.477499991655,0.826492588579,0.826492588579
reservoir_property_p51_r1-51047cca1addf691de5a,15/9-19,15/9-19 BT2,4182.9228,0,1,0.77674388517,1,0.77674388517,0.77674388517
reservoir_property_p51_r1-1778b37e8d76204de6b5,15/9-19,15/9-19 BT2,4185.0564,2,1,0.767227257583,1,0.767227257583,0.767227257583
reservoir_property_p51_r1-3732931f1dab15fb1ae8,15/9-19,15/9-19 BT2,4187.19,2,0.457700014114,0.812842781609,0.457700014114,0.812842781609,0.812842781609
reservoir_property_p51_r1-803d8dda07685417ac15,15/9-19,15/9-19 BT2,4189.3236,1,0.885100007057,0.951600290033,0.885100007057,0.951600290033,0.951600290033
reservoir_property_p51_r1-5d3a90b792abbdfd0416,15/9-19,15/9-19 BT2,4191.4572,1,1,1.03561043523,1,1.03561043523,1
reservoir_property_p51_r1-bc9998907f1ed9056af2,15/9-19,15/9-19 BT2,4193.5908,3,1,1.05368364441,1,1.05368364441,1
reservoir_property_p51_r1-3732ebca88252773d1c6,15/9-19,15/9-19 BT2,4195.7244,2,1,1.11920196386,1,1.11920196386,1
reservoir_property_p51_r1-a9cfe829449d62897cbd,15/9-19,15/9-19 SR,4269.9432,1,1,0.811267203783,1,0.811267203783,0.811267203783
reservoir_property_p51_r1-ce358540f331435b66ce,15/9-19,15/9-19 SR,4273.9056,1,1,0.879692244786,1,0.879692244786,0.879692244786
reservoir_property_p51_r1-973bba9c487f6d73cebf,15/9-19,15/9-19 SR,4276.0392,1,1,0.876309737207,1,0.876309737207,0.876309737207
reservoir_property_p51_r1-d68e98e909894fe502d6,15/9-19,15/9-19 SR,4278.1728,1,1,0.887217601794,1,0.887217601794,0.887217601794
reservoir_property_p51_r1-28b363ee45458e731cb9,15/9-19,15/9-19 SR,4280.3064,3,1,0.961286677419,1,0.961286677419,0.961286677419
reservoir_property_p51_r1-f993a075275f6edf91a1,15/9-19,15/9-19 SR,4282.44,2,1,0.972944581471,1,0.972944581471,0.972944581471
reservoir_property_p51_r1-3e030bdce98d6f8dd264,15/9-19,15/9-19 SR,4284.5736,3,1,0.972553795265,1,0.972553795265,0.972553795265
reservoir_property_p51_r1-7891ab9dbb0ef5c467e6,15/9-19,15/9-19 SR,4286.7072,3,1,0.985697296478,1,0.985697296478,0.985697296478
reservoir_property_p51_r1-434c7020b5853ed800b6,15/9-19,15/9-19 SR,4288.8408,2,1,0.976183455292,1,0.976183455292,0.976183455292
reservoir_property_p51_r1-9e714c3b24a10192ce2e,15/9-19,15/9-19 SR,4290.9744,1,1,0.919172122807,1,0.919172122807,0.919172122807
reservoir_property_p51_r1-86ac012091ab82f4544d,15/9-19,15/9-19 SR,4293.108,1,1,0.960785457389,1,0.960785457389,0.960785457389
reservoir_property_p51_r1-30bf9051d53730f79a53,15/9-19,15/9-19 SR,4295.2416,2,1,0.952258218409,1,0.952258218409,0.952258218409
reservoir_property_p51_r1-ab62a2045b781330f8c6,15/9-19,15/9-19 SR,4297.375,2,1,0.996417432713,1,0.996417432713,0.996417432713
reservoir_property_p51_r1-e0a592a358fb01109913,15/9-19,15/9-19 SR,4299.5088,0,1,1.01876853464,1,1.01876853464,1
reservoir_property_p51_r1-aad3053a7097065a6859,15/9-F-1,15/9-F-1 A,3430.6,2,1,1.16534097837,1,1.16534097837,1
reservoir_property_p51_r1-75ae061e8f9000495219,15/9-F-1,15/9-F-1 A,3432.6,1,1,1.27671379112,1,1.27671379112,1
reservoir_property_p51_r1-0a608aa6cdb2229c0489,15/9-F-1,15/9-F-1 A,3434.6,1,0.882000029087,0.899779814491,0.882000029087,0.899779814491,0.899779814491
reservoir_property_p51_r1-6910121701041a982dc0,15/9-F-1,15/9-F-1 A,3436.6,0,1,0.500448948643,1,0.500448948643,0.500448948643
reservoir_property_p51_r1-f9474c1ca000994ce73a,15/9-F-1,15/9-F-1 A,3438.6,1,0.578899979591,0.607536562555,0.578899979591,0.607536562555,0.607536562555
reservoir_property_p51_r1-9bb7f858c0054bd2f092,15/9-F-1,15/9-F-1 A,3440.6,1,0.731100022793,0.645158170769,0.731100022793,0.645158170769,0.645158170769
reservoir_property_p51_r1-134adcc7a7ef74b8b1fd,15/9-F-1,15/9-F-1 A,3442.6,1,0.776400029659,0.562857799618,0.776400029659,0.562857799618,0.562857799618
reservoir_property_p51_r1-a5ef3e955e2caf730929,15/9-F-1,15/9-F-1 A,3444.6,2,0.83370000124,0.541344034032,0.83370000124,0.541344034032,0.541344034032
reservoir_property_p51_r1-c21a8e20da38350152a2,15/9-F-1,15/9-F-1 A,3446.6,0,0.669099986553,0.510313281652,0.669099986553,0.510313281652,0.510313281652
reservoir_property_p51_r1-6789f2fc7722bf724393,15/9-F-1,15/9-F-1 A,3448.6,2,0.930999994278,0.613501123792,0.930999994278,0.613501123792,0.613501123792
reservoir_property_p51_r1-9b3bf10d1cd101b1abdb,15/9-F-1,15/9-F-1 A,3450.6,0,1,0.588961408871,1,0.588961408871,0.588961408871
reservoir_property_p51_r1-cc78df5177291bcc05fe,15/9-F-1,15/9-F-1 A,3452.6,1,0.908500015736,0.746231569092,0.908500015736,0.746231569092,0.746231569092
reservoir_property_p51_r1-6404c6ada7cc14ccd560,15/9-F-1,15/9-F-1 A,3454.6,0,1,0.548354989472,1,0.548354989472,0.548354989472
reservoir_property_p51_r1-d569b961f92e47de34ec,15/9-F-1,15/9-F-1 A,3456.6,3,1,0.450939537322,1,0.450939537322,0.450939537322
reservoir_property_p51_r1-3d30c8bbdf16298b333d,15/9-F-1,15/9-F-1 A,3458.6,0,0.480699986219,0.485461264839,0.480699986219,0.485461264839,0.485461264839
reservoir_property_p51_r1-c771e76ce1b55bf86b75,15/9-F-1,15/9-F-1 A,3460.6,2,1,0.526223726198,1,0.526223726198,0.526223726198
reservoir_property_p51_r1-aac1d578d62b49e27099,15/9-F-1,15/9-F-1 A,3462.6,2,1,0.531582409139,1,0.531582409139,0.531582409139
reservoir_property_p51_r1-51c0bb52d7a801e51ed1,15/9-F-1,15/9-F-1 A,3464.6,0,0.962400019169,0.669611275276,0.962400019169,0.669611275276,0.669611275276
reservoir_property_p51_r1-4fcd5e516330d8543cfa,15/9-F-1,15/9-F-1 A,3466.6,2,1,0.709946618399,1,0.709946618399,0.709946618399
reservoir_property_p51_r1-4a7af87c28d0acdb3166,15/9-F-1,15/9-F-1 A,3468.6,1,0.808000028133,0.744272669345,0.808000028133,0.744272669345,0.744272669345
reservoir_property_p51_r1-a7c937b526bbdf6495eb,15/9-F-1,15/9-F-1 A,3470.6,1,1,0.760817971035,1,0.760817971035,0.760817971035
reservoir_property_p51_r1-fd91be1e31f5fd815739,15/9-F-1,15/9-F-1 A,3472.6,2,1,0.755000085038,1,0.755000085038,0.755000085038
reservoir_property_p51_r1-51f76c40fbfdb1cd5f02,15/9-F-1,15/9-F-1 A,3474.6,3,1,0.706951081256,1,0.706951081256,0.706951081256
reservoir_property_p51_r1-b2027021bb2ec38fadec,15/9-F-1,15/9-F-1 A,3476.6,2,0.994499981403,0.662899270513,0.994499981403,0.662899270513,0.662899270513
reservoir_property_p51_r1-50e39d5ae1f287b78378,15/9-F-1,15/9-F-1 A,3478.6,3,1,0.58791454931,1,0.58791454931,0.58791454931
